Symbol,baseMean,log2FoldChange,padj
CG5455,158.97654086933468,-1.2771617846671235,3.338005985557323e-12
CG4325,60.589431859278385,-2.127665932668617,3.4493382115150065e-12
CG6084,176.9660506664266,-1.19329099080493,3.593512556690226e-12
Sccpdh2,155.17338403919814,-1.291858863943381,5.3707939365137146e-12
CG10960,293.9063201976404,-1.1977774130859111,8.003702485019129e-12
tara,471.41954371581517,-1.0420087325626102,8.121404445143622e-12
CG32772,197.59359414363394,-1.1438858613652625,8.886570574940578e-12
Rsf1,228.1491889063914,-1.1479589868772033,9.284304037958157e-12
tna,170.46831181765245,-1.4951576297578646,1.1907710974018988e-11
Pgm1,170.69854603727384,-1.1936799060454957,1.4043051018153517e-11
Asator,199.399106568684,-1.1301263925514147,2.2344721642683097e-11
Tektin-C,39.99385492828199,-6.222312604433256,3.413136626959627e-11
cbt,725.8668241835672,-1.0030517111921007,3.630173621842487e-11
Cyp9f3,70.90076858551723,-1.761720574655639,3.8320038965847464e-11
Pglym78,169.84758954784598,-1.21768921687621,4.2222766241418986e-11
CARPB,43.288700018499156,-2.3557614360146686,4.698189340337325e-11
cyc,243.61751859212762,-1.0108951224697797,8.511534394680781e-11
CG1648,381.2951847111614,-1.0901427985822856,1.0279449357200601e-10
Sclp,40.66343512975211,-2.713719020229975,1.0376439403021021e-10
CG16721,114.50709225153001,-1.3935486147182532,1.1020627846390674e-10
brk,128.75238833624223,-1.4499285773824602,1.4278125821775482e-10
CG9399,70.12590502823289,-1.798591408075762,2.1045909157297303e-10
CycB3,101.16856849059683,-1.423006197243368,2.270914648539524e-10
CHKov2,41.850516199053196,-2.288256127789293,2.3258259664798278e-10
Clk,282.4052917020454,-1.0535129765580946,2.560071670669538e-10
Culd,142.1913894648267,-1.2786616339961108,3.118265046308777e-10
Glyat,30.232135632812255,-3.150915994580673,3.7743917464061844e-10
CG12643,50.425434507259894,-2.195392679072582,4.156328931682529e-10
CG15385,28.80534441004244,-3.0577619456120457,5.035290894596295e-10
CG17486,195.60476621905957,-1.0826249438523858,5.121498296853575e-10
CG8908,122.42335179571613,-1.315475756385717,5.61991905792715e-10
mthl5,104.9907054687256,-1.489223418540324,6.892092675050439e-10
CG11125,57.71358591921895,-1.80997094826822,8.612418669599944e-10
glob1,108.25759559468656,-1.3138617015452798,8.843973841467978e-10
Sfxn2,69.47389670524652,-1.6858522560137081,8.843973841467978e-10
ph-d,214.1678334746337,-1.0892379734208366,8.843973841467978e-10
Lnk,216.0246963336971,-1.0045005022371118,1.0679138690025823e-9
dnt,151.7372964188595,-1.1181073271256248,1.2031744128117417e-9
CG30183,214.6723199796981,-1.0817461163394717,1.2879803200455904e-9
lectin-46Ca,32.884266509734154,-2.7538481676069964,1.454735435656262e-9
CG31793,86.33603348746134,-1.5088596729943486,1.6184891894758741e-9
brwl,195.91598847442498,-1.0352397206291657,2.419945690811632e-9
CG7362,73.62613650165007,-1.708784662666345,2.734943392883009e-9
Gip,114.31016554932629,-1.267186651030396,2.7475825052632263e-9
Bmcp,162.79722901309088,-1.0979174498406774,2.7894891887595446e-9
CG14408,174.4063286729144,-1.073097259006668,2.8515447962751752e-9
Mpc1,109.66371061600682,-1.2504053992901196,3.1641105294153978e-9
CG1427,104.28012082685815,-1.3404876718598357,3.897778218135182e-9
CG13516,47.038916685084786,-1.92069858243698,5.714391473123224e-9
CG6527,48.89595775786414,-1.9602475449218935,6.070704265328205e-9
Sps2,176.57258678115883,-1.0084671774340894,6.182018400390007e-9
CG42342,125.81850303007549,-1.1903183251948806,6.928509057960436e-9
mtDNA-helicase,87.02822230592768,-1.3654069047225246,7.484326537788023e-9
CG5646,22.433564333245297,-3.5097576996766375,7.756765934151496e-9
CG14253,120.69488876456556,-1.4575903853448213,9.026085704873298e-9
Ptth,21.109109702291367,-4.516233441427093,1.0504738774348176e-8
Gel,112.65771173105207,-1.1939007672067121,1.253257631623868e-8
mth,121.02221598535542,-1.2107318584432047,1.4416134562043729e-8
CG9121,20.78834491005318,-3.78447712583174,1.4481085339873642e-8
IKKbeta,229.26751833276552,-1.0271656104574467,1.5686912787982166e-8
CG1246,61.118339796691686,-1.6382840113755293,1.6422471620997587e-8
CG7231,61.96110204541008,-1.64915160012614,1.860730863931642e-8
CG32181,40.657541577198565,-1.988156836382345,2.3368642126879984e-8
prd1,154.55511711345488,-1.0353958510265568,2.3651004402529346e-8
CG8301,22.051412592848287,-3.3383200985268466,2.5071644595670597e-8
alpha-Est1,24.302989741786448,-3.0330004431264346,2.8119779384561867e-8
CG10804,160.558713696664,-1.0311088413346055,2.95575382262717e-8
CG41520,35.49066603952379,-2.2119712484535774,3.533360455771507e-8
CG43446,30.64347553373588,-2.4918004255192203,3.683357928305023e-8
hid,128.7405231647504,-1.3618818768223828,5.7338794671008994e-8
AhcyL2,45.411090705544574,-1.8498439272801193,7.155496620431061e-8
Gyg,73.64993084530076,-1.4302873757919121,7.604493170318754e-8
EndoU,19.063913250933524,-3.836461424008631,7.991206068884456e-8
CG17834,55.385359540129535,-1.6569906466643518,9.339860028313494e-8
CG8008,99.01517166278417,-1.1895280722048036,1.0653757732123101e-7
CG11318,180.12093425717742,-1.1252641824384957,1.1035318624298652e-7
Amph,86.43069312509309,-1.31411664845975,1.1304508688458174e-7
Den1,102.59205007774405,-1.2678290970966908,1.1359006061641097e-07
aay,36.852693619622336,-2.014153524518635,1.1431734318734356e-7
Tsf2,119.75113518671543,-1.129068972722665,1.1447623442571283e-7
Marc,36.477986691999895,-1.9966055564360052,1.2345518677106262e-7
Nna1,119.59949242507875,-1.1103662845373083,1.281762027840281e-7
CG10208,33.58858927268326,-2.1296753646175146,1.2918225856260665e-7
Cyp6w1,33.232208726918394,-2.3952451207985903,1.409895227923042e-7
DIP-alpha,1368.9898872727656,-1.689521769153021,1.4554931160436885e-7
nonA-l,124.75010486121523,-1.0860361462728372,1.6802891299267746e-7
sinu,71.4958630548594,-1.3879845871827237,2.001142612222252e-7
fuss,19.709248063284793,-3.198230440827988,2.0187239410316781e-7
Ugt304A1,103.98572090694206,-1.1354990800493072,2.3131973805598624e-7
CG42784,77.67800974193965,-1.67471022616044,2.81392576573712e-7
CG34198,133.2578546144548,-1.091928809120718,2.955276922681634e-7
CG6800,21.51682615242634,-2.908700704726807,3.404954979673488e-7
CG14868,33.77231509762298,-2.0578956928106633,3.8008912289218743e-7
pck,75.15839812650121,-1.2934009845548124,4.0455067508232945e-7
AGBE,97.96973562570435,-1.154305508096106,4.6776473751482735e-7
CG30154,43.77928849856605,-1.7806967234378428,5.179205551497093e-7
DAAM,89.30987423958051,-1.3788550617659154,5.212843962618862e-7
CG7110,100.12948939614472,-1.1141890710539128,5.613157025957231e-7
CG10623,70.147504653059,-1.3807178279334624,6.574173701388153e-7
CG4570,32.1385066020771,-2.133024450473149,7.131013420335965e-7
CG13204,46.99763706432954,-1.6429796448780807,7.793894723581641e-7
su(r),46.57198444866783,-1.6241344784426235,7.918434097776058e-7
CG2678,40.700170064083565,-1.7640530879744274,8.938887282678403e-7
CG4752,101.82136618886975,-1.116663616313819,9.998647460442348e-7
CG1275,90.29299472309697,-1.181658067610319,1.0082189398915872e-6
sut1,75.66964981764873,-1.2342669235413877,1.1051032029531554e-6
CG32026,81.76905792782439,-1.22651908059337,1.176108119059064e-6
Ady43A,87.54226797411313,-1.1420589096714915,1.2881646475271168e-6
fbp,30.123513174373862,-2.0017940372503387,1.3896539423034521e-6
CG6656,60.14099695167048,-1.3851612794756452,1.446933390531482e-6
ppk8,71.63090886615481,-1.348131161924146,1.703920346448638e-6
Tsp96F,50.95230348466451,-1.5322555342682205,1.7766675588685765e-6
Pdxk,58.6265071743984,-1.408340436485383,1.8204552887031134e-6
Nep3,68.38358052791416,-1.3059762344488473,1.8353301629006522e-6
w-cup,100.14696156586783,-1.0740312641623062,1.9307431735605543e-6
CG7322,54.644734462124426,-1.5318884788872928,2.000932014497601e-6
Lip4,55.177654110013535,-1.570303853741802,2.0638001928456873e-6
CG11883,108.46550337669586,-1.019135479922603,2.089746419876735e-6
CG6574,42.32965051004518,-1.666622759104111,2.3145810964705262e-6
HDAC11,30.9652298911058,-1.9967471861880315,2.414478410995465e-6
CG11593,112.03191619223105,-1.012540651267493,2.5949095693908123e-6
Galk,80.83333943386396,-1.1565908801720932,4.897649992420203e-6
CG16710,20.543306864629518,-2.5731671190345953,5.483831614346407e-6
CG12502,16.31573133728747,-5.478347415666521,5.5762529103266675e-6
tow,85.38430458525612,-1.0926289134258091,5.911136797665925e-6
CG17982,42.29807212090257,-1.625531881780545,6.175543673202764e-6
CG31467,14.908100667511818,-3.2724166803506485,6.4514532963173815e-6
ced-6,43.99967313236914,-1.5156023364657287,6.8072430024227115e-6
gol,60.34636596879867,-1.335946982306593,8.864362195202931e-6
St3,33.995517676032335,-1.7229984683641455,9.949754909134613e-6
CG31098,48.84241607225709,-1.4403700471936751,1.0327187807922401e-5
Mgstl,35.64538884704873,-1.7268551984503662,1.1441860367584945e-5
CG12883,58.10049681325522,-1.2843705620336818,1.1644480403934997e-5
CG2082,31.024292661591787,-1.841296368507521,1.1694109575562906e-5
udt,64.63525964595577,-1.2370025223773258,1.1739220964110686e-5
CG33958,8.0074027806674,-6.322489036038389,1.1946379485387491e-5
CG31751,45.1042144306996,-1.4669664471599912,1.3401530080816827e-5
CG31213,63.307115323368194,-1.3266320089122254,1.4560895733695696e-5
REPTOR-BP,106.7101940824081,-1.0608930386695374,1.75074325684359e-5
Nxf3,84.82755268798843,-1.068998424746539,1.7561939692506767e-5
CG12744,46.392901716309,-1.404070686356778,1.7929884845282336e-5
Ent3,29.189647010998325,-1.869740669550437,1.8432061096072472e-5
CG10098,62.50798843552432,-1.3117158770561022,2.030306786874406e-5
bowl,25.524614840167068,-1.9864607554164946,2.030306786874406e-5
CG1722,17.356917993169212,-2.480712117184428,2.537125642128291e-5
CG12177,64.09504441903105,-1.1763776481602481,2.6220751917941074e-5
E(spl)mgamma-HLH,59.478208316068766,-1.2355277676978484,2.672174158645707e-5
Cbs,40.593038140067065,-1.6581005801642728,2.8196732522408822e-5
Cks30A,86.10608890902279,-1.0342702991636008,3.26054933933189e-5
CG32112,62.86333779787398,-1.1467154726359199,3.333372869964712e-5
CG14989,61.80911449926648,-1.4903983933121756,3.528639995155709e-5
CG3301,19.781344802493653,-2.224773702910037,3.723683229071418e-5
CG9394,48.34770383474827,-1.305457086106963,4.430237549732473e-5
capu,49.92034826005938,-1.2664443107200178,4.944905498536946e-5
vari,19.828540996027257,-2.1964114324295045,5.053176830935386e-5
Gr61a,14.282791890205887,-2.779316673967254,5.071286877911429e-5
Cyp6a20,14.046748977915776,-2.8337312082634067,6.157617440791585e-5
pug,64.46188255773214,-1.1033339575848788,6.324212262402934e-5
CG4678,57.84426507248796,-1.1862994027579226,6.860513264318276e-5
Rtca,69.88171229878112,-1.0631593102968773,7.039480988700921e-5
CG10472,44.329263133550434,-1.5538008239592287,7.372519575074545e-5
CG7646,25.39179753710565,-1.853250158513722,7.494434883312415e-5
CG10725,11.699102315377893,-5.021999569284422,7.78009766546391e-5
CG2841,82.82564325425983,-1.1884427043545893,7.782104303245508e-5
TBC1D16,37.068582105495615,-1.4919083232443742,7.846733355776967e-5
Reepl1,9.86914807327755,-5.645313508709272,8.05697402670454e-5
Chs2,261.43077397109175,-1.9098002807839605,8.787722230324031e-5
wit,46.337454301442214,-1.3825680075109101,8.907189150542622e-5
l(3)72Dp,32.91277436793077,-1.5483983303738653,8.957584821123215e-5
CG11836,10.977695071636532,-4.858336953744999,1.0330801208032392e-4
CG3597,26.076285183253525,-1.7338718175329615,1.05002818777522e-4
Sugb,55.42444160036012,-1.1628239617349363,1.1106717481252084e-4
CG31076,25.938789187162033,-1.744502771844808,1.1481829672121505e-4
DIP-iota,39.476050543520635,-1.565848847585191,1.1697315358856078e-4
ttm2,32.12780886404658,-1.5566936057476701,1.1705231571214453e-4
CG7966,20.99850301224834,-2.0089989544812554,1.4236649523151769e-4
yellow-d2,31.48209203269227,-1.5800512866145275,1.424999613548225e-4
Gas8,44.32052245100924,-1.3128776508442936,1.5378628862985777e-4
CG32845,68.43856355926187,-1.0261604960193513,1.5652429263884787e-4
CG43163,54.896052035522374,-1.16375612172153,1.5691833634349034e-4
CG7120,55.073894138140744,-1.2316919556781984,1.672410263476586e-4
CG8509,14.734390599751254,-2.50969059487473,1.7666714707905137e-4
CG13021,26.1865183800416,-1.83707394320988,1.76808524767593e-4
CG42514,26.389471305930204,-1.6381497691783178,1.9174335771166985e-4
lectin-46Cb,17.321119609507114,-2.139176069092293,2.2142555388832337e-4
CG2059,38.31087630029161,-1.3880316498376322,2.3101139212612537e-4
CG3323,14.371719232883574,-2.4040761298698445,2.475550891606047e-4
laza,52.326119128946125,-1.2015673869079404,2.594630460788481e-4
Spn47C,5.066688545329079,-5.672664040650353,2.594630460788481e-4
CG31612,46.56300074969391,-1.2194280048918842,2.839838644453531e-4
CG8128,62.839570525629036,-1.0805696356181596,2.895476533064965e-4
pinta,41.35883705551519,-1.244430107926885,2.924374327998713e-4
CHMP2B,60.92560445505842,-1.0929710710609344,2.9626661449753375e-4
Cyp317a1,24.39786744876742,-1.7249806426234595,3.043134469020369e-4
Cyp4ac1,56.3528698354676,-1.105510411514807,3.0931441179387004e-4
CAHbeta,32.39229062196574,-1.4037502015042032,3.4963957979461326e-4
Tim17b1,46.886865204964394,-1.2083953867834987,3.606334093012092e-4
Cyp4ac2,48.89383560945671,-1.1772939252901575,3.7875889314411437e-4
Tsp42Ea,31.322743451601482,-1.4365733577991069,3.8510766160318607e-4
CG12512,10.262411511621265,-3.1149718185813455,3.8636069005919184e-4
CG18281,17.341776481720167,-2.195878427070823,4.1733269043043756e-4
pasi2,58.45972088786049,-1.0130788682197214,0.00045186651533838317
CG31019,20.430338951428602,-1.7643790695133919,5.024218721216512e-4
CG13482,46.625309606534856,-1.5480966464585102,5.263721952052673e-4
Irc,13.551561745673494,-2.270277503174926,5.389998388764582e-4
CG8260,29.77448436834616,-1.4074032809055363,5.659109991662592e-4
CG7912,26.407834768944717,-1.6921891567969325,6.521291625508381e-4
Dhc62B,44.64119758885799,-1.161891002143702,7.267428362422737e-4
Cyp4ac3,52.323495901764176,-1.0536388138877766,7.444362325246482e-4
cold,34.529412429058034,-1.2965935983524377,7.461655299343917e-4
Stacl,37.339910990626585,-1.4030800503893048,7.537826954188867e-4
CG32686,29.54740207870963,-1.4432385772582217,9.31797239454066e-4
CG32246,28.196153951478482,-1.5136772843437363,9.46580830985593e-4
sv,8.773328158366171,-3.1369290505441776,9.537908851920755e-4
CG10407,23.018882926887184,-1.6038502199829616,0.0010395094140419573
Coop,51.23339906838569,-1.0320533666735328,0.0010885872937225816
CG12003,12.393260193723473,-2.3963070906854247,0.0010973516136207205
CG30286,9.359689452293647,-2.9841937419943823,0.0011359371033411992
IFT54,41.289289007335825,-1.2448498120121991,0.0012501915321795846
CG3091,18.861764522352022,-1.7650536943665314,0.001433272376943396
CG12355,26.726206102928735,-1.4048083787077421,0.0014394414302177408
CG30008,32.68004077250768,-1.3252001923240115,0.0016836522437322498
CG32182,17.260458671105493,-1.8347754683542457,0.0018101770229631124
lectin-37Db,27.456555494756955,-1.3726591370927144,0.0018626108639921255
CG17597,41.226985973542504,-1.139588099950073,0.0019470379033010906
CG30357,18.504218551438903,-1.720050491566483,0.001995983596232683
